time_iso8601,stars_cumulative
2020-05-26 00:00:00+00:00,242
2020-05-27 00:00:00+00:00,243
2020-05-31 00:00:00+00:00,244
2020-06-03 00:00:00+00:00,245
2020-06-04 00:00:00+00:00,246
2020-06-10 00:00:00+00:00,247
2020-06-11 00:00:00+00:00,249
2020-06-15 00:00:00+00:00,250
2020-06-16 00:00:00+00:00,255
2020-06-17 00:00:00+00:00,257
2020-06-21 00:00:00+00:00,258
2020-06-24 00:00:00+00:00,260
2020-07-09 00:00:00+00:00,261
2020-07-10 00:00:00+00:00,262
2020-07-11 00:00:00+00:00,263
2020-07-15 00:00:00+00:00,264
2020-07-16 00:00:00+00:00,265
2020-07-17 00:00:00+00:00,267
2020-07-19 00:00:00+00:00,269
2020-07-20 00:00:00+00:00,270
2020-07-22 00:00:00+00:00,272
2020-07-23 00:00:00+00:00,274
2020-07-24 00:00:00+00:00,276
2020-07-26 00:00:00+00:00,277
2020-07-29 00:00:00+00:00,279
2020-07-31 00:00:00+00:00,281
2020-08-02 00:00:00+00:00,282
